TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed,slope,urban
8262,0,0,0,Palestinian,0,73783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8271,0,0,0,Palestinian,0,233715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8311,0,1,0,Jewish,1503,6314,625,754,709,543,409,283,348,442,473,471,366,244,186,169,131,153,540,0,150,60,45,240,45,1680,0,80,2598,1,0
8312,0,1,0,Jewish,1761,7399,732,884,831,637,479,332,408,518,554,552,429,286,218,198,153,179,635,0,176,70,52,283,52,1969,0,39,3045,1,0
8313,0,1,0,Jewish,944,3725,375,323,280,236,260,273,254,236,198,189,175,176,182,176,152,231,285,0,75,47,37,97,28,680,0,37,1565,1,0
8314,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8401,0,1,0,Jewish,881,3948,397,343,296,250,276,290,270,251,210,200,186,187,193,187,161,245,382,0,97,61,17,206,0,1443,0,0,1659,1,2
8402,0,1,0,Jewish,511,2288,230,198,172,145,160,168,156,145,121,116,107,108,112,108,93,142,177,0,51,35,15,75,0,499,0,66,961,1,2
8403,0,1,0,Jewish,1340,5832,587,507,438,370,407,428,398,371,310,296,275,276,285,277,239,362,422,0,80,80,107,154,0,1079,0,0,2451,1,2
8404,0,1,0,Jewish,340,1428,141,170,160,122,92,64,78,100,107,106,82,55,42,38,29,34,53,0,0,0,0,53,0,371,0,0,587,1,2
8405,0,1,0,Jewish,664,2938,295,255,220,186,205,216,200,186,156,149,138,139,143,139,120,182,74,0,0,0,0,74,0,520,0,0,1234,1,2
8406,0,1,0,Jewish,1009,3976,386,333,288,338,311,286,262,243,203,194,180,181,187,182,157,238,338,0,52,69,52,165,0,1084,0,305,1611,1,2
8407,0,1,0,Jewish,561,3038,305,264,228,193,212,223,207,193,161,154,143,143,148,144,124,188,188,0,33,44,33,76,0,535,0,0,1276,1,2
8408,0,1,0,Jewish,570,3085,310,268,231,196,215,226,211,196,164,156,145,146,151,146,126,191,1276,0,324,432,324,196,0,1374,0,0,1296,1,2
8409,0,1,0,Jewish,324,1134,114,98,85,72,79,83,77,72,60,57,53,53,55,53,46,70,88,0,32,12,19,23,0,164,0,0,476,1,2
8410,0,1,0,U_Orthodox,2018,14127,2796,2730,2471,1327,844,595,661,888,819,430,189,109,71,61,56,72,801,0,0,0,0,801,0,5421,0,1372,2845,1,2
8411,0,1,0,U_Orthodox,590,4133,818,798,723,388,246,174,193,260,239,125,55,32,20,17,16,21,520,0,61,53,61,343,0,2228,0,1285,832,1,2
8412,0,1,0,U_Orthodox,2560,11548,1650,1458,1500,1897,1536,697,390,330,409,549,378,259,192,124,90,83,1318,0,171,147,171,828,0,4774,0,4594,2667,1,2
8413,0,1,0,Jewish,270,1029,103,89,77,65,71,75,70,65,54,52,48,48,50,48,42,63,82,0,16,16,5,28,16,184,0,45,432,1,0
8414,0,1,0,Jewish,1015,5123,515,445,385,325,358,376,350,325,272,260,241,242,251,243,209,318,333,0,60,81,60,130,0,913,0,0,2153,1,2
8415,0,1,0,Jewish,1497,6251,606,523,452,539,491,448,411,382,320,305,283,285,294,285,246,374,477,0,75,101,75,224,0,1483,0,241,2529,1,2
8416,0,1,0,Jewish,1352,6678,672,580,501,424,467,491,456,424,355,339,315,316,327,317,273,414,434,0,81,94,94,164,0,1134,0,57,2806,1,2
8417,0,1,0,Jewish,645,3650,367,317,274,232,255,268,249,232,194,185,172,172,178,173,149,226,217,0,38,45,45,88,0,617,0,0,1533,1,2
8421,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780,1112,834,834,0,0,0,0,0,0,0,1,2
8422,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8423,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,7140,0,2040,1020,0,0,0,0,0,0,1,2
8431,0,1,0,Jewish,400,1680,166,200,188,144,108,75,92,117,125,125,97,64,49,45,34,40,2090,0,1420,405,202,61,0,418,0,130,691,1,2
8432,0,1,0,Jewish,700,2450,246,212,184,155,171,180,167,155,130,124,115,116,120,116,100,152,5015,0,994,3479,497,44,0,310,0,0,1029,1,2
8433,0,1,0,Jewish,1000,4200,415,502,472,361,272,188,232,294,314,313,243,162,123,112,87,101,110,0,0,0,0,110,0,770,0,0,1728,1,2
8434,0,1,0,Jewish,800,3360,332,401,377,289,217,151,185,235,251,251,195,129,99,90,69,81,1593,0,150,903,451,88,0,616,0,0,1382,1,2
8435,0,1,0,Jewish,1133,4758,471,568,534,409,308,214,262,333,356,355,276,183,140,127,98,115,4392,4238,0,0,0,154,0,1080,0,0,1958,1,2
8436,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856,0,371,1392,92,0,0,0,0,0,0,1,2
8437,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8438,0,1,0,Jewish,253,967,97,84,72,61,67,71,66,61,51,49,45,45,47,45,39,60,77,0,15,15,5,26,15,186,0,0,406,1,0
8441,0,1,0,U_Orthodox,1071,7485,1481,1446,1309,705,447,315,350,470,433,228,100,58,37,32,29,38,771,0,160,64,96,450,0,2954,0,1180,1507,1,2
8442,0,1,0,U_Orthodox,2168,15181,3005,2933,2656,1426,907,640,711,955,880,462,203,118,76,65,60,77,1492,0,325,130,195,841,0,5792,0,1038,3057,1,2
8443,0,1,0,U_Orthodox,1324,9272,1835,1792,1622,871,554,390,434,583,537,282,124,72,46,40,37,47,925,0,198,79,119,527,0,3507,0,1232,1867,1,2
8444,0,1,0,U_Orthodox,1000,7000,1385,1352,1224,657,418,295,327,440,405,213,94,54,35,30,27,35,460,0,101,40,60,257,0,1805,0,479,1409,1,2
8445,0,1,0,U_Orthodox,1000,5500,711,557,607,630,691,437,240,191,161,177,208,217,217,163,115,167,343,0,98,39,59,145,0,1019,0,590,1461,1,2
8446,0,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8447,0,1,0,U_Orthodox,1030,5665,733,574,625,649,712,450,247,197,166,183,215,224,224,168,118,172,505,0,154,61,92,196,0,1377,0,607,1505,1,2
8448,0,1,0,U_Orthodox,1236,6798,879,689,750,779,855,540,296,237,199,219,258,268,269,202,142,207,607,0,185,74,111,236,0,1653,0,729,1806,1,2
8449,0,1,0,U_Orthodox,655,4586,907,886,802,431,274,193,214,288,265,139,61,35,23,19,18,23,446,0,98,39,58,249,0,1732,0,313,923,1,2
8451,0,1,0,U_Orthodox,1069,6872,1066,941,968,836,814,431,251,213,264,354,244,167,124,80,58,53,656,0,158,63,94,340,0,2323,0,663,1625,1,2
8452,0,1,0,U_Orthodox,1802,7678,1268,1037,927,784,671,531,414,363,278,228,208,197,186,164,147,269,1265,0,251,100,151,762,0,5163,0,771,1859,1,2
8453,0,1,0,U_Orthodox,1561,7424,1076,951,978,1165,969,450,254,215,266,358,247,169,125,81,59,54,866,0,159,63,95,547,0,3339,0,2237,1721,1,2
8454,0,1,0,U_Orthodox,545,3543,550,486,500,427,418,223,130,110,136,183,126,86,64,41,30,27,367,0,81,32,49,203,0,1426,0,342,838,1,2
8455,0,1,0,U_Orthodox,2013,8045,1108,978,1007,1470,1119,477,261,221,274,368,254,174,129,83,60,55,605,0,0,0,0,605,0,3759,0,1657,1839,1,2
8456,0,1,0,U_Orthodox,900,4950,640,502,546,567,622,393,216,172,145,160,187,195,195,147,103,150,2689,0,1250,500,750,189,0,1323,0,531,1315,1,2
8457,0,1,0,U_Orthodox,969,6785,1343,1311,1187,637,405,286,317,426,393,206,91,52,34,29,27,34,671,0,145,58,87,380,0,2637,0,464,1366,1,2
8458,0,1,0,U_Orthodox,1075,7529,1490,1455,1317,707,449,317,352,473,436,229,101,58,38,32,30,38,769,0,161,64,96,446,0,3024,0,602,1516,1,2
8459,0,1,0,U_Orthodox,1374,4421,657,538,480,698,481,289,215,188,144,118,108,102,96,85,76,139,564,0,130,52,78,302,0,1831,0,1213,1037,1,2
8460,0,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,2000,0,0,0,0,0,0,1,2
8461,0,1,0,U_Orthodox,1422,7155,906,710,773,902,926,561,306,244,206,226,266,277,277,208,146,213,661,0,152,152,76,279,0,1868,0,751,1886,1,2
8462,0,1,0,U_Orthodox,1840,10124,1310,1026,1118,1161,1273,805,442,353,297,327,384,400,400,301,212,308,936,0,220,220,110,384,0,2689,0,1086,2690,1,2
8463,0,1,0,U_Orthodox,2288,12584,1628,1276,1389,1443,1582,1001,549,438,370,407,477,497,498,374,263,383,1164,0,343,137,205,478,0,3320,0,1350,3344,1,2
8464,0,1,0,U_Orthodox,1866,10266,1328,1041,1133,1177,1291,816,448,358,301,332,389,406,406,305,215,312,916,0,279,111,167,356,0,2492,0,1101,2728,1,2
8465,0,1,0,U_Orthodox,1077,5928,767,601,654,680,745,471,258,206,174,191,225,234,234,176,124,180,530,0,161,64,97,206,0,1447,0,636,1575,1,2
8466,0,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8467,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8471,0,1,0,Jewish,483,2032,201,242,228,175,131,91,112,142,152,151,117,78,59,54,42,49,1200,0,450,450,225,75,0,528,0,0,836,1,2
8472,0,1,0,U_Orthodox,2520,13862,1794,1406,1531,1590,1743,1102,605,483,407,448,526,548,548,413,290,422,1310,0,302,302,151,554,0,3824,0,1487,3683,1,2
8473,0,1,0,Jewish,2248,9444,935,1129,1061,813,612,424,521,661,707,705,548,365,278,253,196,229,793,0,224,89,134,343,0,2404,0,0,3887,1,2
8474,0,1,0,Jewish,1093,4591,454,548,516,395,297,206,253,321,344,343,266,177,135,123,95,111,383,0,109,43,65,164,0,1153,0,0,1889,1,2
8475,0,1,0,U_Orthodox,2305,12678,1640,1285,1400,1454,1594,1008,553,442,372,410,481,501,501,377,265,386,1133,0,345,138,207,441,0,3091,0,1360,3369,1,2
8476,0,1,0,U_Orthodox,1384,7614,985,772,840,873,957,605,332,265,223,246,289,301,301,226,159,231,681,0,207,83,124,265,0,1861,0,817,2023,1,2
8477,0,1,0,U_Orthodox,1350,7425,960,753,820,851,933,590,324,258,218,240,281,293,293,221,155,226,705,0,202,81,121,300,0,2103,0,796,1973,1,2
8481,0,1,0,U_Orthodox,2000,14000,2771,2705,2449,1315,836,590,655,880,811,426,188,108,70,60,55,71,1295,0,242,97,145,809,0,5666,0,958,2819,1,2
8482,0,1,0,U_Orthodox,1900,13300,2632,2570,2327,1249,794,560,622,836,771,405,178,103,67,57,53,68,1089,0,303,121,181,483,0,3384,0,910,2678,1,2
8483,0,1,0,U_Orthodox,1500,10500,2078,2029,1837,986,627,442,491,660,608,320,141,81,53,45,41,53,895,0,143,57,86,607,0,4249,0,718,2114,1,2
8484,0,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8485,0,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8501,0,1,0,Jewish,1188,4990,494,596,560,429,323,224,275,349,374,372,289,192,147,134,103,121,445,0,106,47,35,207,47,1451,0,0,2053,1,0
8502,0,1,0,Jewish,856,3596,356,430,404,309,233,161,198,251,269,268,208,139,106,96,74,87,308,0,85,42,25,137,17,960,0,0,1480,1,0
8503,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3165,1899,949,316,0,0,0,0,0,0,0,1,1
8504,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3731,2238,1119,373,0,0,0,0,0,0,0,1,1
8505,0,1,0,Jewish,260,992,99,86,74,63,69,72,67,63,52,50,46,46,48,47,40,61,137,0,26,15,10,85,0,580,0,51,416,1,0
8506,0,1,0,Jewish,127,294,21,19,17,15,17,18,17,17,15,15,13,12,14,16,18,43,4034,805,1611,1208,402,6,0,45,0,0,116,1,1
8507,0,1,0,Jewish,882,3173,319,275,238,201,221,233,217,201,168,161,149,150,155,150,130,197,401,26,52,17,35,225,44,1535,0,340,1333,1,0
8508,0,1,0,Jewish,1398,5874,581,702,660,505,381,264,324,411,440,438,340,227,173,157,121,142,505,0,139,69,27,226,41,1569,0,26,2417,1,0
8511,0,1,0,Jewish,736,3091,306,369,347,266,200,139,170,216,231,230,179,119,91,82,64,75,282,58,44,29,14,135,0,932,0,53,1272,1,0
8512,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8513,0,1,0,Jewish,427,1793,177,214,201,154,116,80,99,125,134,133,104,69,52,48,37,43,143,0,25,21,25,58,12,406,0,0,738,1,0
8514,0,1,0,Jewish,1005,4221,418,504,474,363,273,189,233,295,316,315,244,163,124,113,87,102,453,0,60,50,60,252,30,1765,0,0,1737,1,0
8601,0,1,0,Jewish,2250,9450,935,1129,1062,813,612,424,522,662,708,706,548,365,278,253,196,229,7363,0,4935,1410,705,313,0,2196,0,0,3889,1,2
8602,0,1,0,Jewish,1013,3849,200,236,302,338,400,289,176,146,178,241,287,292,270,198,122,165,304,0,101,70,30,101,0,709,0,0,1765,1,2
8603,0,1,0,Jewish,1276,4848,252,297,381,426,504,364,222,185,224,304,362,368,341,249,154,208,513,0,140,76,38,257,0,1804,0,0,2224,1,2
8604,0,1,0,Jewish,967,3674,191,225,288,323,381,276,168,140,169,230,274,279,258,189,117,157,290,0,96,77,19,96,0,677,0,0,1685,1,2
8605,0,1,0,Jewish,1733,6585,343,404,517,579,684,494,302,251,304,413,492,500,463,339,210,282,609,0,173,138,34,263,0,1843,0,0,3021,1,2
8606,0,1,0,Jewish,1235,4693,244,288,369,412,487,352,215,179,217,294,350,356,330,241,149,201,387,0,135,74,37,140,0,980,0,0,2153,1,2
8611,0,1,0,Jewish,3355,14093,1395,1685,1584,1213,914,633,778,987,1056,1053,817,544,415,378,292,342,1216,0,301,268,100,544,0,3814,0,0,5799,1,2
8612,0,1,0,Jewish,2249,9447,935,1129,1061,813,612,424,521,661,708,705,548,365,278,253,196,229,815,0,202,179,67,365,0,2558,0,0,3888,1,2
8613,0,1,0,Jewish,1233,5178,512,619,582,445,335,232,286,362,388,386,300,200,152,139,107,125,608,0,110,98,36,361,0,2531,0,0,2131,1,2
8614,0,1,0,Jewish,4500,18900,1871,2259,2124,1627,1225,849,1044,1324,1416,1412,1096,730,557,507,392,458,3591,0,1314,1168,438,669,0,4685,0,0,7778,1,2
8615,0,1,0,Jewish,4500,18900,1871,2259,2124,1627,1225,849,1044,1324,1416,1412,1096,730,557,507,392,458,3698,0,1567,940,626,563,0,3947,0,0,7778,1,2
8616,0,1,0,Jewish,1331,5590,553,668,628,481,362,251,308,391,419,417,324,216,164,150,116,135,475,0,119,106,39,208,0,1462,0,0,2300,1,2
8621,0,1,0,Jewish,1227,4662,242,286,366,410,484,350,214,178,215,293,348,354,327,240,148,200,443,0,122,98,24,198,0,1388,0,0,2138,1,2
8622,0,1,0,Jewish,1310,4978,259,305,391,437,517,374,228,190,230,312,372,378,350,256,159,213,485,0,131,104,26,223,0,1567,0,0,2284,1,2
8623,0,1,0,Jewish,4000,16800,1663,2008,1888,1446,1089,755,928,1177,1259,1255,975,649,495,451,348,407,1315,0,360,320,120,515,0,3610,0,0,6913,1,2
8624,0,1,0,Jewish,2344,9846,975,1177,1106,847,638,442,543,689,738,735,571,380,290,264,204,239,834,0,211,187,70,365,0,2561,0,0,4052,1,2
8625,0,1,0,Jewish,1376,5781,572,691,649,497,374,260,319,405,433,431,335,223,170,155,120,140,490,0,123,110,41,214,0,1503,0,0,2379,1,2
8626,0,1,0,Jewish,1615,6783,671,811,762,584,439,305,374,475,508,506,393,262,199,182,140,164,588,0,161,129,32,265,0,1859,0,0,2791,1,2
8627,0,1,0,Jewish,1193,5010,496,599,563,431,324,225,276,351,375,374,290,193,147,134,104,121,500,0,119,95,23,261,0,1831,0,0,2062,1,2
8631,0,1,0,Jewish,739,2808,146,172,220,247,291,211,128,107,129,176,209,213,197,144,89,120,221,0,59,73,14,73,0,514,0,0,1288,1,2
8632,0,1,0,Jewish,717,2728,142,167,214,239,283,205,125,104,126,171,203,207,191,140,87,117,423,0,78,50,14,280,0,1962,0,0,1251,1,2
8633,0,1,0,Jewish,811,3083,160,189,242,271,320,231,141,117,142,193,230,234,216,158,98,132,245,0,89,56,16,82,0,579,0,0,1414,1,2
8641,0,1,0,Jewish,2299,9657,956,1154,1085,831,626,434,533,676,723,721,560,373,284,259,200,234,818,0,252,160,45,358,0,2511,0,0,3974,1,2
8642,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8651,1,1,0,Jewish,1915,6702,582,510,510,561,721,549,402,318,267,329,418,399,379,302,187,260,577,0,210,134,38,194,0,1358,0,0,2881,1,0
8652,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,1650,220,110,0,220,0,0,0,0,1,0
8653,0,1,0,Jewish,232,974,96,116,109,83,63,43,53,68,73,72,56,37,28,26,20,23,78,0,23,18,4,32,0,225,0,0,401,1,0
8661,1,1,0,U_Orthodox,4278,21156,3100,2738,2817,3210,2724,1290,732,619,768,1031,711,487,361,234,169,156,2366,0,460,184,276,1446,0,8491,0,9146,4920,1,2
8662,1,1,0,U_Orthodox,4181,20083,3672,3585,3245,2761,1570,833,868,1167,1075,565,249,144,93,80,74,95,2052,0,397,198,198,1257,0,7413,0,7624,3990,1,2
8663,1,1,0,U_Orthodox,2938,16492,3130,3056,2766,1938,1151,687,740,994,916,481,212,122,79,68,63,81,1614,0,338,169,169,936,0,6138,0,1382,3296,1,2
8664,1,1,0,U_Orthodox,3433,22931,4503,4396,3980,2259,1415,965,1065,1431,1319,693,305,176,115,98,90,116,2238,0,487,243,243,1263,0,8689,0,1556,4612,1,2
8665,1,1,0,U_Orthodox,1352,8664,1688,1648,1492,890,551,363,399,536,494,259,114,66,43,36,34,43,795,0,182,91,91,429,0,2919,0,583,1740,1,2
8666,1,1,0,U_Orthodox,4683,22354,4081,3984,3607,3089,1760,926,965,1297,1195,628,276,160,104,89,82,105,2233,0,530,176,176,1350,0,8194,0,6124,4440,1,2
8671,1,1,0,U_Orthodox,194,1267,196,173,179,152,149,79,46,39,48,65,45,30,22,14,10,9,183,0,32,14,11,124,0,859,0,122,300,1,2
8672,1,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,131,0,0,0,1,2
8673,1,1,0,Jewish,940,3084,260,228,228,307,348,248,180,142,119,147,187,178,169,135,84,116,285,0,85,51,34,114,0,727,0,291,1290,1,1
8674,1,1,0,U_Orthodox,823,3703,621,508,454,344,310,258,203,178,136,111,102,96,91,80,72,132,392,0,123,74,49,145,0,1018,0,326,901,1,1
8681,0,1,0,Jewish,4500,18900,1871,2259,2124,1627,1225,849,1044,1324,1416,1412,1096,730,557,507,392,458,1463,0,405,360,135,563,0,3947,0,0,7778,1,2
8682,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5841,2920,876,2044,0,0,0,0,0,0,0,1,2
8683,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8684,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,1950,9100,1950,0,0,0,0,0,0,0,1,2
8685,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8686,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8687,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062,1531,459,1072,0,0,0,0,0,0,0,1,2
8691,1,1,0,Jewish,2442,12210,2204,2046,1640,774,954,908,872,809,533,362,267,251,271,162,93,59,1043,0,244,146,97,554,0,3855,0,72,3961,1,0
8692,1,1,0,Jewish,1554,7770,1402,1302,1043,492,607,577,555,515,339,230,170,160,172,103,59,37,662,0,124,124,62,352,0,2464,0,0,2520,1,0
8693,1,1,0,Jewish,839,3997,415,467,458,340,311,224,227,250,257,238,191,159,145,127,96,84,324,0,67,67,33,156,0,1096,0,0,1577,1,0
8694,1,0,0,Jewish,3323,13957,1382,1668,1568,1201,905,627,771,977,1046,1042,810,539,411,374,289,338,1216,0,265,265,132,552,0,3865,0,0,5743,1,0
8711,0,1,0,Palestinian,0,24209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8712,0,1,0,Palestinian,0,39018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8721,0,1,0,Palestinian,0,45666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8722,0,1,0,Palestinian,0,13012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8723,0,1,0,Palestinian,0,10466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8724,0,1,0,Palestinian,0,24300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8731,0,1,0,Palestinian,0,30731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8732,0,1,0,Palestinian,0,43006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8741,0,0,0,Palestinian,0,39062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8742,0,1,0,Palestinian,0,16220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8743,0,0,0,Palestinian,0,8879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8744,0,0,0,Palestinian,0,10668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8745,0,0,0,Palestinian,0,7087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8810,1,0,0,Jewish,2426,11242,1989,1846,1480,847,935,819,787,730,481,327,241,226,244,146,84,53,984,0,176,176,88,543,0,3516,0,284,3575,1,0
8811,1,0,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,7680,0,1920,0,0,0,0,0,0,0,1,0
8812,1,0,0,Jewish,1612,7254,1071,1262,1136,556,439,353,430,572,449,340,219,147,110,83,52,28,692,0,128,128,64,370,0,2591,0,0,2418,1,0
8813,1,0,0,Jewish,1305,6527,1178,1093,876,413,510,485,466,432,285,193,143,134,144,86,49,31,558,0,104,104,52,297,0,2082,0,0,2117,1,0
8814,1,0,0,Jewish,3779,15723,1552,1874,1762,1383,1031,705,865,1098,1175,1171,909,606,462,420,325,380,1430,447,149,74,74,684,0,4341,0,1034,6451,1,0
8815,1,0,0,U_Orthodox,3354,23478,4647,4537,4107,2206,1402,989,1099,1477,1361,715,315,182,118,101,93,120,2380,503,201,150,150,1374,0,9503,0,1606,4728,1,0
8821,1,0,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8822,1,0,0,Jewish,3320,12889,1297,1120,968,819,901,947,881,819,685,655,608,610,631,612,528,800,1024,0,365,199,99,360,0,2520,0,0,5416,1,0
8823,1,0,0,Jewish,1080,4536,449,542,509,390,294,203,250,317,340,338,263,175,133,121,94,110,395,0,118,64,32,179,0,1256,0,0,1866,1,0
8824,1,0,0,Jewish,2658,10100,526,620,794,888,1049,759,463,385,467,634,755,768,710,520,322,433,817,0,292,159,79,285,0,2001,0,0,4633,1,0
8825,1,0,0,Jewish,3797,5690,0,0,0,8,3410,2272,0,0,0,0,0,0,0,0,0,0,3955,0,0,0,0,3955,0,0,21558,179,2468,1,0
8831,1,0,0,Jewish,3821,15859,1560,1883,1770,1356,1085,750,870,1103,1180,1177,914,609,464,422,327,382,1619,0,300,300,150,869,0,3949,2388,0,6529,1,0
8832,1,0,0,Jewish,4031,16931,1676,2024,1903,1458,1098,761,935,1186,1269,1265,982,654,499,454,351,411,1478,0,403,322,80,671,0,4689,0,28,6968,1,0
8833,1,0,0,Jewish,1218,5481,809,953,858,420,331,267,325,432,339,257,165,111,83,62,39,21,523,0,97,97,48,279,0,1958,0,0,1827,1,0
8834,1,0,0,Jewish,2861,13687,1423,1601,1571,1164,1067,767,779,857,880,818,655,546,498,435,329,290,1112,0,228,228,114,540,0,3784,0,0,5401,1,0
8841,1,0,0,Jewish,2523,12239,2192,2035,1631,833,980,903,867,804,530,360,266,250,269,161,92,58,1045,218,97,97,72,559,0,3875,0,119,3940,1,0
8842,1,0,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,1600,320,960,320,0,0,0,0,0,0,1,0
8843,1,0,0,Jewish,1948,9684,1745,1620,1298,623,760,719,690,640,422,287,211,199,214,128,74,46,844,0,154,154,77,457,0,3085,0,191,3137,1,0
8851,1,0,0,Jewish,382,1910,344,320,256,121,149,142,136,126,83,56,41,39,42,25,14,9,163,0,30,30,15,87,0,609,0,0,619,1,0
8852,1,0,0,Jewish,956,4302,635,748,673,330,260,209,255,339,266,202,130,87,65,49,31,16,410,114,38,19,19,219,0,1536,0,0,1434,1,0
8861,1,0,0,Jewish,888,3729,369,445,419,321,241,167,206,261,279,278,216,144,109,100,77,90,389,0,26,17,17,212,115,1486,0,0,1534,1,0
8862,1,1,0,Jewish,808,3342,329,397,373,298,219,149,183,233,249,248,193,128,98,89,69,80,304,0,63,47,47,146,0,921,0,94,1368,1,0
8863,1,0,0,Jewish,453,1902,188,227,213,163,123,85,105,133,142,142,110,73,56,51,39,46,145,0,27,18,18,54,27,381,0,0,783,1,0
8864,1,0,0,Jewish,974,4078,403,487,457,354,264,183,225,285,305,304,236,157,120,109,84,98,321,0,29,29,19,127,116,820,0,119,1676,1,0
